epoch,step,training_cardinality_error,training_loss,training_loss_bbox,training_loss_ce,training_loss_giou,validation_cardinality_error,validation_loss,validation_loss_bbox,validation_loss_ce,validation_loss_giou
153,1693,,,,,,0.8977272510528564,2.1642684936523438,0.07978841662406921,0.5486648678779602,0.6083307862281799
154,1694,0.0,0.2794029712677002,0.007494678255170584,0.023512613028287888,0.10920848697423935,,,,,
154,1695,0.0,0.2829669713973999,0.009247351437807083,0.014843149110674858,0.11094352602958679,,,,,
154,1696,0.0,0.29468363523483276,0.009580529294908047,0.01369263231754303,0.11654417961835861,,,,,
154,1697,0.0,0.3642042875289917,0.010540882125496864,0.07580474019050598,0.11784756183624268,,,,,
154,1698,0.25,0.3569328784942627,0.006297083105891943,0.050755809992551804,0.1373458355665207,,,,,
154,1699,1.0,0.30047258734703064,0.012015281245112419,0.06085438281297684,0.08977089822292328,,,,,
154,1700,0.25,0.372020959854126,0.008145895786583424,0.020782340317964554,0.1552545726299286,,,,,
154,1701,0.25,0.2916794419288635,0.008600291796028614,0.028975391760468483,0.10985130071640015,,,,,
154,1702,0.5,0.4928770065307617,0.009024778380990028,0.0255226269364357,0.21111524105072021,,,,,
154,1703,0.75,0.34774696826934814,0.010885395109653473,0.01973285712301731,0.1367935687303543,,,,,
154,1704,1.0,0.3528977632522583,0.007938668131828308,0.04973181337118149,0.13173630833625793,,,,,
154,1704,,,,,,0.8181818127632141,2.272125244140625,0.08430551737546921,0.5787389278411865,0.63592928647995
155,1705,0.5,0.4088864326477051,0.014315992593765259,0.03531589359045029,0.15099528431892395,,,,,
155,1706,0.0,0.48173221945762634,0.011941715143620968,0.01925201714038849,0.20138581097126007,,,,,
155,1707,0.25,0.4343706965446472,0.01330578327178955,0.05120643973350525,0.1583176702260971,,,,,
155,1708,2.0,0.3144742250442505,0.008661936037242413,0.10047005116939545,0.0853472575545311,,,,,
155,1709,0.25,0.6206945776939392,0.011178504675626755,0.09008194506168365,0.23736004531383514,,,,,
155,1710,0.0,0.5305041670799255,0.015377006493508816,0.015294285491108894,0.21916241943836212,,,,,
155,1711,0.25,0.38634827733039856,0.008784905076026917,0.052998460829257965,0.1447126418352127,,,,,
155,1712,0.0,0.391926646232605,0.008798191323876381,0.021018357947468758,0.1634586751461029,,,,,
155,1713,0.0,0.33978185057640076,0.00948873721063137,0.038563404232263565,0.12688738107681274,,,,,
155,1714,0.25,0.29447120428085327,0.010774224065244198,0.05614025890827179,0.09222990274429321,,,,,
155,1715,0.0,0.4713999032974243,0.007808753754943609,0.161087766289711,0.135634183883667,,,,,
155,1715,,,,,,0.8522727489471436,2.2276816368103027,0.08218931406736374,0.5474647879600525,0.6346351504325867
156,1716,0.25,0.39527809619903564,0.009521961212158203,0.039627719670534134,0.154020294547081,,,,,
156,1717,0.75,0.47183266282081604,0.01136294286698103,0.1014787033200264,0.15676961839199066,,,,,
156,1718,0.0,0.3808441758155823,0.009798686020076275,0.014740847051143646,0.15855495631694794,,,,,
156,1719,2.0,0.5348266363143921,0.010941235348582268,0.10812409222126007,0.18599820137023926,,,,,
156,1720,0.0,0.6410238742828369,0.013316906988620758,0.022135473787784576,0.2761519253253937,,,,,
156,1721,1.5,0.5474916696548462,0.010052978992462158,0.09552258998155594,0.20085211098194122,,,,,
156,1722,0.75,0.32625487446784973,0.009959383867681026,0.059066079556941986,0.10869593918323517,,,,,
156,1723,0.25,0.7276572585105896,0.014698672108352184,0.03284086287021637,0.31066152453422546,,,,,
156,1724,0.0,0.3744671046733856,0.011135155335068703,0.022971728816628456,0.14790980517864227,,,,,
156,1725,0.25,0.21339227259159088,0.009252780117094517,0.025701649487018585,0.07071336358785629,,,,,
156,1726,2.0,1.3044037818908691,0.016830328851938248,0.1563185304403305,0.5319668054580688,,,,,
156,1726,,,,,,0.7840909361839294,2.284853458404541,0.08419545739889145,0.5762653946876526,0.6438052654266357
157,1727,0.25,0.19690343737602234,0.007660974748432636,0.01883375085890293,0.06988240778446198,,,,,
157,1728,0.75,0.5334804058074951,0.008860207162797451,0.11351275444030762,0.18783332407474518,,,,,
157,1729,0.0,0.4102623462677002,0.0084224883466959,0.025763414800167084,0.17119324207305908,,,,,
157,1730,0.25,0.38414451479911804,0.01102751400321722,0.028475698083639145,0.1502656191587448,,,,,
157,1731,0.25,0.2560827136039734,0.007437882013618946,0.022081837058067322,0.09840573370456696,,,,,
157,1732,0.0,0.2548914849758148,0.006093948148190975,0.02745744027197361,0.0984821543097496,,,,,
157,1733,0.75,0.5497722625732422,0.007809454575181007,0.026727847754955292,0.2419985830783844,,,,,
157,1734,0.25,0.29278111457824707,0.009272237308323383,0.02545415237545967,0.11048288643360138,,,,,
157,1735,0.5,0.3532906770706177,0.0076354146003723145,0.11486513912677765,0.10012422502040863,,,,,
157,1736,0.25,0.2116846889257431,0.006850522011518478,0.027373120188713074,0.07502947747707367,,,,,
157,1737,0.5,0.4512522220611572,0.008563636802136898,0.03139044716954231,0.18852178752422333,,,,,
157,1737,,,,,,0.8295454382896423,2.269890546798706,0.08557689934968948,0.5730099678039551,0.6344980001449585
158,1738,0.25,0.24330997467041016,0.007466859184205532,0.025322189554572105,0.09032674133777618,,,,,
158,1739,0.5,0.21703830361366272,0.009343357756733894,0.02730719745159149,0.07150715589523315,,,,,
158,1740,0.25,0.2816089689731598,0.009919976815581322,0.02068742923438549,0.1056608259677887,,,,,
158,1741,0.5,0.276600182056427,0.005742686800658703,0.09165208041667938,0.07811734080314636,,,,,
158,1742,0.5,0.32718998193740845,0.007159457542002201,0.028106853365898132,0.1316429227590561,,,,,
158,1743,0.0,0.22609956562519073,0.006369388196617365,0.024537788704037666,0.08485741913318634,,,,,
158,1744,0.5,0.32400375604629517,0.009733098559081554,0.03070555068552494,0.12231636047363281,,,,,
158,1745,1.0,0.7626518607139587,0.0158065278083086,0.10824038088321686,0.2876894176006317,,,,,
158,1746,0.25,0.3423491418361664,0.011220035143196583,0.06377653777599335,0.11123621463775635,,,,,
158,1747,0.75,0.4413796067237854,0.009899868629872799,0.13340097665786743,0.12923964858055115,,,,,
158,1748,0.5,0.478752076625824,0.009057927876710892,0.03037221170961857,0.2015451192855835,,,,,
158,1748,,,,,,0.875,2.325766086578369,0.08477392047643661,0.5979300141334534,0.6519831418991089
159,1749,0.25,0.2855851948261261,0.0068084425292909145,0.026662074029445648,0.11244045197963715,,,,,
159,1750,0.75,0.5470576882362366,0.007203941233456135,0.027284439653158188,0.2418767660856247,,,,,
159,1751,0.25,0.295874685049057,0.012491353787481785,0.027908364310860634,0.10275477170944214,,,,,
159,1752,0.75,0.2908337712287903,0.009254523552954197,0.0345444530248642,0.10500834882259369,,,,,
159,1753,0.5,0.34569162130355835,0.0073451087810099125,0.048262596130371094,0.1303517371416092,,,,,
159,1754,0.0,0.22310936450958252,0.008661389350891113,0.023187724873423576,0.07830734550952911,,,,,
159,1755,0.0,0.4638053774833679,0.013617663644254208,0.02040574885904789,0.18765565752983093,,,,,
159,1756,1.0,0.3525056838989258,0.008207360282540321,0.045024801045656204,0.1332220435142517,,,,,
159,1757,2.25,0.5581823587417603,0.009877298958599567,0.07075668126344681,0.2190195769071579,,,,,
159,1758,1.0,0.3225003480911255,0.007788789924234152,0.048469290137290955,0.1175435483455658,,,,,
159,1759,0.5,0.30019551515579224,0.012162575498223305,0.019210783764719963,0.11008591949939728,,,,,
159,1759,,,,,,1.0227272510528564,2.2343621253967285,0.08214952796697617,0.555091917514801,0.6342611312866211
160,1760,1.25,0.5117946863174438,0.011325031518936157,0.04477149248123169,0.20519901812076569,,,,,
160,1761,0.5,0.4572913944721222,0.013059338554739952,0.1117580458521843,0.1401183307170868,,,,,
160,1762,0.5,0.29637324810028076,0.007340695708990097,0.08125956356525421,0.08920510113239288,,,,,
160,1763,0.0,0.3179108202457428,0.01373879425227642,0.024600924924016,0.11230796575546265,,,,,
160,1764,0.5,0.3286992311477661,0.010472282767295837,0.033548299223184586,0.12139475345611572,,,,,
160,1765,0.5,0.3874496817588806,0.008317684754729271,0.14000414311885834,0.10292856395244598,,,,,
160,1766,0.75,0.397885262966156,0.011900797486305237,0.05545917525887489,0.14146104454994202,,,,,
160,1767,0.75,0.36231088638305664,0.012521391734480858,0.048627644777297974,0.12553814053535461,,,,,
160,1768,0.25,0.4874841272830963,0.010044288821518421,0.1391042172908783,0.14907923340797424,,,,,
160,1769,0.5,0.49813181161880493,0.014963868074119091,0.07131081819534302,0.17600083351135254,,,,,
160,1770,2.0,0.1756303906440735,0.006366136483848095,0.04525872319936752,0.04927049204707146,,,,,
160,1770,,,,,,1.045454502105713,2.176398992538452,0.08146815001964569,0.5316624045372009,0.618698000907898
161,1771,1.5,0.42013466358184814,0.007325706072151661,0.09238430112600327,0.14556092023849487,,,,,
161,1772,0.25,0.3611409068107605,0.008917788974940777,0.02589711919426918,0.14532741904258728,,,,,
161,1773,0.5,0.3498740792274475,0.011662024073302746,0.04562528431415558,0.12296934425830841,,,,,
161,1774,0.5,0.5650066137313843,0.010005442425608635,0.07408972084522247,0.22044484317302704,,,,,
161,1775,0.25,0.3414304852485657,0.007546740584075451,0.034866973757743835,0.1344148963689804,,,,,
161,1776,0.5,0.5128957629203796,0.013132292777299881,0.049978774040937424,0.1986277550458908,,,,,
161,1777,0.25,0.5485453009605408,0.010004914365708828,0.037553634494543076,0.2304835468530655,,,,,
161,1778,0.5,0.23078367114067078,0.00971977598965168,0.0198680330067873,0.08115837723016739,,,,,
161,1779,0.25,0.29934924840927124,0.008050888776779175,0.01859608292579651,0.12024935334920883,,,,,
161,1780,1.0,0.40111857652664185,0.009703955613076687,0.08210065215826035,0.135249063372612,,,,,
161,1781,0.0,0.27564868330955505,0.00582590326666832,0.0544874332845211,0.09601587057113647,,,,,
161,1781,,,,,,0.8522727489471436,2.2130143642425537,0.08118367940187454,0.5805346965789795,0.6132808327674866
162,1782,0.0,0.26632022857666016,0.008960571140050888,0.022385478019714355,0.09956593811511993,,,,,
162,1783,0.0,0.4181082248687744,0.0132444454357028,0.09779730439186096,0.12704434990882874,,,,,
162,1784,0.25,0.5786644220352173,0.01151988934725523,0.09124691784381866,0.21490903198719025,,,,,
162,1785,0.25,0.5009071230888367,0.008261005394160748,0.055849507451057434,0.20187628269195557,,,,,
162,1786,0.5,0.4395662546157837,0.011037713848054409,0.10526129603385925,0.13955819606781006,,,,,
162,1787,1.0,0.4336259067058563,0.01904102973639965,0.03805575892329216,0.15018250048160553,,,,,
162,1788,0.5,0.5309542417526245,0.009132908657193184,0.13818904757499695,0.1735503077507019,,,,,
162,1789,0.75,0.746360719203949,0.011860763654112816,0.09681713581085205,0.29511988162994385,,,,,
162,1790,0.0,0.33996254205703735,0.013870559632778168,0.023723386228084564,0.12344317138195038,,,,,
162,1791,1.0,0.7285687327384949,0.011020519770681858,0.08306960016489029,0.2951982617378235,,,,,
162,1792,0.5,0.29221007227897644,0.00990988127887249,0.019166255369782448,0.11174720525741577,,,,,
162,1792,,,,,,0.8977272510528564,2.294628858566284,0.08654527366161346,0.592001736164093,0.6349502801895142
163,1793,1.0,0.5243573784828186,0.01354934275150299,0.0912783294916153,0.18266616761684418,,,,,
163,1794,0.25,0.5013364553451538,0.008585345931351185,0.028738558292388916,0.21483556926250458,,,,,
163,1795,0.0,0.28875941038131714,0.006098925601691008,0.015235591679811478,0.12151459604501724,,,,,
163,1796,0.0,0.4213452935218811,0.011701060459017754,0.03445209190249443,0.16419394314289093,,,,,
163,1797,1.0,0.6408897042274475,0.012694217264652252,0.11761078983545303,0.2299039214849472,,,,,
163,1798,0.5,0.3895561993122101,0.01638936810195446,0.025276968255639076,0.14116619527339935,,,,,
163,1799,0.0,0.385103315114975,0.012284551747143269,0.05959741026163101,0.1320415735244751,,,,,
163,1800,1.25,0.40873390436172485,0.00906104501336813,0.09596765786409378,0.13373051583766937,,,,,
163,1801,0.0,0.2553486227989197,0.010762670077383518,0.031006241217255592,0.08526451885700226,,,,,
163,1802,0.0,0.6759884357452393,0.009640000760555267,0.10420970618724823,0.26178938150405884,,,,,
163,1803,0.0,0.2960667312145233,0.010221792384982109,0.014836801216006279,0.1150604784488678,,,,,
163,1803,,,,,,1.0,2.333200216293335,0.0869462713599205,0.6306166052818298,0.6339259743690491
164,1804,0.0,0.36886167526245117,0.00847240537405014,0.06304696202278137,0.13172633945941925,,,,,
164,1805,0.0,0.27475038170814514,0.00913703627884388,0.012090479955077171,0.10848736017942429,,,,,
164,1806,0.0,0.4950564503669739,0.007308516651391983,0.017701441422104836,0.22040621936321259,,,,,
164,1807,1.25,0.5624382495880127,0.01856047287583351,0.0890282541513443,0.19030380249023438,,,,,
164,1808,0.25,0.5312097072601318,0.01207550149410963,0.019629357382655144,0.2256014347076416,,,,,
164,1809,0.75,0.5854401588439941,0.01523029524832964,0.056206151843070984,0.22654126584529877,,,,,
164,1810,0.0,0.4495566487312317,0.007119855843484402,0.1033959835767746,0.1552806943655014,,,,,
164,1811,2.25,0.6793246269226074,0.010425172746181488,0.1299922913312912,0.2486032247543335,,,,,
164,1812,0.0,0.35247305035591125,0.00986855011433363,0.03971216827630997,0.13170906901359558,,,,,
164,1813,0.5,0.7562357783317566,0.01286740880459547,0.032089922577142715,0.3299044072628021,,,,,
164,1814,0.0,0.2334585189819336,0.005454657133668661,0.017738498747348785,0.09422336518764496,,,,,
164,1814,,,,,,0.9659090638160706,2.3239989280700684,0.08583764731884003,0.6077567338943481,0.6435269117355347
165,1815,0.0,0.37468403577804565,0.014007849618792534,0.015486846677958965,0.1445789635181427,,,,,
165,1816,0.25,0.6826946139335632,0.011561385355889797,0.03071098029613495,0.2970883548259735,,,,,
165,1817,0.25,0.5011316537857056,0.009879802353680134,0.0688566043972969,0.19143801927566528,,,,,
165,1818,0.25,0.4237056076526642,0.01045166328549385,0.18408936262130737,0.09367896616458893,,,,,
165,1819,0.0,0.3544502556324005,0.008919995278120041,0.10368581116199493,0.10308223217725754,,,,,
165,1820,0.0,0.6616541147232056,0.010148763656616211,0.08706054091453552,0.2619248628616333,,,,,
165,1821,0.25,0.41871362924575806,0.010130884125828743,0.027541277930140495,0.17025896906852722,,,,,
165,1822,0.0,0.46368876099586487,0.010932608507573605,0.13042141497135162,0.13930214941501617,,,,,
165,1823,0.25,0.4318392276763916,0.01254213321954012,0.02806069143116474,0.1705339401960373,,,,,
165,1824,0.0,0.3489116132259369,0.010620098561048508,0.01442829892039299,0.14069141447544098,,,,,
165,1825,3.0,0.5258049964904785,0.008639875799417496,0.18092037737369537,0.15084262192249298,,,,,
165,1825,,,,,,0.9318181872367859,2.3306798934936523,0.08591507375240326,0.5955610871315002,0.6527717113494873
166,1826,0.0,0.39255720376968384,0.01173882745206356,0.02380448579788208,0.1550292819738388,,,,,
166,1827,0.25,0.5160247683525085,0.012822507880628109,0.027821827679872513,0.21204519271850586,,,,,
166,1828,0.25,0.5874620676040649,0.011407366022467613,0.03334979712963104,0.24853770434856415,,,,,
166,1829,0.25,0.4024304449558258,0.015222117304801941,0.02031550370156765,0.15300217270851135,,,,,
166,1830,0.0,0.3366870582103729,0.011592281982302666,0.009274466894567013,0.13472558557987213,,,,,
166,1831,0.0,0.3385373055934906,0.011281942017376423,0.020641302689909935,0.130743145942688,,,,,
166,1832,0.0,0.453621506690979,0.009875628165900707,0.024793989956378937,0.18972468376159668,,,,,
166,1833,0.5,0.4485846757888794,0.010760879144072533,0.15810152888298035,0.11833938211202621,,,,,
166,1834,0.5,0.7881082892417908,0.021474827080965042,0.014655660837888718,0.333039253950119,,,,,
166,1835,0.25,0.5892493724822998,0.012301301583647728,0.03308098018169403,0.2473309487104416,,,,,
166,1836,0.0,0.6087417006492615,0.019267667084932327,0.0029542294796556234,0.25472456216812134,,,,,
166,1836,,,,,,0.9090909361839294,2.3126978874206543,0.08882985264062881,0.583199143409729,0.6426748633384705
167,1837,0.5,0.56987464427948,0.012388939969241619,0.11438371986150742,0.19677309691905975,,,,,
167,1838,0.5,0.6342246532440186,0.008980593644082546,0.11028436571359634,0.2395186424255371,,,,,
167,1839,0.0,0.2585923671722412,0.009850590489804745,0.013920304365456104,0.0977095514535904,,,,,
167,1840,2.25,0.8341341018676758,0.012971890158951283,0.10253076255321503,0.33337193727493286,,,,,
167,1841,0.25,0.42030173540115356,0.012087508104741573,0.025700973346829414,0.16708160936832428,,,,,
167,1842,0.0,0.47630321979522705,0.015041433274745941,0.027177533134818077,0.18695925176143646,,,,,
167,1843,1.75,0.6718870401382446,0.010876389220356941,0.1853051334619522,0.21609996259212494,,,,,
167,1844,0.0,0.5185476541519165,0.009961787611246109,0.01508610974997282,0.22682629525661469,,,,,
167,1845,0.75,0.39030781388282776,0.00982666201889515,0.08200280368328094,0.1295858472585678,,,,,
167,1846,0.25,0.3278452754020691,0.009341876953840256,0.034602075815200806,0.12326689809560776,,,,,
167,1847,0.0,0.35281914472579956,0.01392430067062378,0.1346801519393921,0.07425874471664429,,,,,
167,1847,,,,,,0.8863636255264282,2.2650766372680664,0.08488553017377853,0.5898101329803467,0.6254193186759949
168,1848,2.25,0.6219431161880493,0.012125036679208279,0.09212397783994675,0.23459696769714355,,,,,
168,1849,0.5,0.3080666959285736,0.011813516728579998,0.048999328166246414,0.09999988973140717,,,,,
168,1850,0.25,0.3170478045940399,0.008102255873382092,0.02030250057578087,0.12811700999736786,,,,,
168,1851,0.0,0.34412920475006104,0.013955891132354736,0.027243144810199738,0.12355329841375351,,,,,
168,1852,0.0,0.2275279313325882,0.008450007066130638,0.010356408543884754,0.08746074140071869,,,,,
168,1853,0.25,0.3960030674934387,0.009539512917399406,0.045646779239177704,0.15132936835289001,,,,,
168,1854,0.75,0.5276007056236267,0.011450416408479214,0.08215218782424927,0.19409821927547455,,,,,
168,1855,0.0,0.4213598966598511,0.01234311144798994,0.03257949650287628,0.16353242099285126,,,,,
168,1856,0.0,0.47146326303482056,0.013372731395065784,0.039634186774492264,0.18248271942138672,,,,,
168,1857,0.25,0.38131093978881836,0.008385198190808296,0.07014324516057968,0.13462086021900177,,,,,
168,1858,0.5,0.30718401074409485,0.014222569763660431,0.0048074740916490555,0.11563184857368469,,,,,
168,1858,,,,,,0.8863636255264282,2.1980397701263428,0.07744390517473221,0.5515844225883484,0.6296177506446838
169,1859,1.0,0.3271023631095886,0.010982467792928219,0.03654435649514198,0.11782284080982208,,,,,
169,1860,0.0,0.1628825068473816,0.00916837528347969,0.021114638075232506,0.04796299338340759,,,,,
169,1861,0.25,0.3279970586299896,0.006125618238002062,0.04789722338318825,0.12473587691783905,,,,,
169,1862,1.5,0.48503804206848145,0.012900379486382008,0.043038997799158096,0.1887485682964325,,,,,
169,1863,0.25,0.33888331055641174,0.008110414259135723,0.019658152014017105,0.13933654129505157,,,,,
169,1864,1.25,0.44918060302734375,0.0057415044866502285,0.20156779885292053,0.10945263504981995,,,,,
169,1865,0.0,0.3237834870815277,0.006976264528930187,0.012440417893230915,0.13823087513446808,,,,,
169,1866,0.25,0.4348770081996918,0.009665083140134811,0.020406527444720268,0.1830725371837616,,,,,
169,1867,0.5,0.26237916946411133,0.0101689537987113,0.022714849561452866,0.09440977871417999,,,,,
169,1868,0.0,0.32269853353500366,0.006957983132451773,0.05870664864778519,0.11460097879171371,,,,,
169,1869,1.0,0.3114365339279175,0.008138004690408707,0.016612792387604713,0.12706685066223145,,,,,
169,1869,,,,,,0.8636363744735718,2.2609243392944336,0.0776757150888443,0.5847165584564209,0.6439145803451538
170,1870,0.0,0.5730799436569214,0.0076204463839530945,0.03647451847791672,0.249251589179039,,,,,
170,1871,0.25,0.37517040967941284,0.009652446024119854,0.027101092040538788,0.1499035507440567,,,,,
170,1872,0.0,0.25208139419555664,0.007516845595091581,0.02082606591284275,0.09683555364608765,,,,,
170,1873,1.0,0.27180567383766174,0.0077933985739946365,0.030320720747113228,0.10125898569822311,,,,,
170,1874,0.75,0.37737149000167847,0.012998183257877827,0.05435667186975479,0.12901195883750916,,,,,
170,1875,0.0,0.21420128643512726,0.006371272727847099,0.0363675132393837,0.07298870384693146,,,,,
170,1876,0.0,0.3614793121814728,0.010764937847852707,0.006204062141478062,0.15072527527809143,,,,,
170,1877,0.0,0.23105168342590332,0.006598308682441711,0.03838221728801727,0.07983896136283875,,,,,
170,1878,0.0,0.32988405227661133,0.0095678037032485,0.035991374403238297,0.12302683293819427,,,,,
170,1879,0.0,0.2111552357673645,0.007846108637750149,0.016344616189599037,0.0777900367975235,,,,,
170,1880,0.0,0.4954982399940491,0.01512976549565792,0.01032799668610096,0.20476070046424866,,,,,
170,1880,,,,,,0.8522727489471436,2.2747647762298584,0.08324506878852844,0.5797035694122314,0.6394181251525879
171,1881,0.5,0.37352868914604187,0.009645702317357063,0.023212600499391556,0.15104378759860992,,,,,
171,1882,0.25,0.3548930883407593,0.006667594891041517,0.02840074710547924,0.14657717943191528,,,,,
171,1883,0.0,0.3005155920982361,0.008996124379336834,0.01629413478076458,0.1196204125881195,,,,,
171,1884,1.0,0.3825138211250305,0.009776351973414421,0.05427912250161171,0.13967646658420563,,,,,
171,1885,0.0,0.31471946835517883,0.009766815230250359,0.07189380377531052,0.09699579328298569,,,,,
171,1886,1.0,0.4462340474128723,0.01025411020964384,0.04397015646100044,0.1754966676235199,,,,,
171,1887,0.5,0.6982842683792114,0.011546197347342968,0.042024243623018265,0.299264520406723,,,,,
171,1888,0.25,0.5380500555038452,0.010681860148906708,0.016591887921094894,0.23402445018291473,,,,,
171,1889,0.0,0.3633306622505188,0.01700705662369728,0.005288980435580015,0.136503204703331,,,,,
171,1890,0.5,0.3009924590587616,0.006254979874938726,0.02919214405119419,0.12026270478963852,,,,,
171,1891,0.0,0.3767518103122711,0.01143554225564003,0.022649331018328667,0.14846238493919373,,,,,
171,1891,,,,,,0.9431818127632141,2.305830955505371,0.08441439270973206,0.5819931626319885,0.6508829593658447
172,1892,0.0,0.3190685212612152,0.00824655406177044,0.017545728012919426,0.13014501333236694,,,,,
172,1893,0.25,0.1695961058139801,0.0068831732496619225,0.014470811001956463,0.06035470962524414,,,,,
172,1894,0.75,0.32443302869796753,0.006411922164261341,0.10605093091726303,0.09316124767065048,,,,,
172,1895,0.25,0.32622838020324707,0.0051369741559028625,0.045807790011167526,0.12736785411834717,,,,,
172,1896,0.0,0.39161115884780884,0.008173388428986073,0.02369261346757412,0.1635258048772812,,,,,
172,1897,0.25,0.5162844061851501,0.009213946759700775,0.050092075020074844,0.21006129682064056,,,,,
172,1898,0.25,0.3906707167625427,0.00880376249551773,0.022300492972135544,0.16217570006847382,,,,,
172,1899,0.0,0.2707999348640442,0.007959258742630482,0.01858002506196499,0.10621181130409241,,,,,
172,1900,0.0,0.25882622599601746,0.006240278482437134,0.04839999973773956,0.08961241692304611,,,,,
172,1901,0.0,0.2936020493507385,0.008289233781397343,0.017802128568291664,0.11717687547206879,,,,,
172,1902,0.0,0.24741479754447937,0.012242931872606277,0.004545200616121292,0.09082746505737305,,,,,
172,1902,,,,,,0.8522727489471436,2.363811492919922,0.0908358097076416,0.6064543128013611,0.6515890955924988
173,1903,0.25,0.48358505964279175,0.008576142601668835,0.06119862571358681,0.18975286185741425,,,,,
173,1904,0.25,0.3529098629951477,0.008286127820611,0.09058234095573425,0.1104484498500824,,,,,
173,1905,0.0,0.40490156412124634,0.010240236297249794,0.011279708705842495,0.17121033370494843,,,,,
173,1906,0.25,0.4089530110359192,0.0065202247351408005,0.02531259134411812,0.1755196452140808,,,,,
173,1907,0.0,0.2930285930633545,0.007040587719529867,0.006585414987057447,0.12562011182308197,,,,,
173,1908,0.25,0.24785539507865906,0.008756390772759914,0.04367790371179581,0.0801977664232254,,,,,
173,1909,0.25,0.21673458814620972,0.005532868206501007,0.022771697491407394,0.08314927667379379,,,,,
173,1910,0.0,0.1864386945962906,0.009244227781891823,0.03347714617848396,0.05337020754814148,,,,,
173,1911,0.0,0.21731799840927124,0.0076984441839158535,0.04461447149515152,0.06710565090179443,,,,,
173,1912,0.5,0.5445297956466675,0.01590791717171669,0.17229107022285461,0.14634959399700165,,,,,
173,1913,0.5,0.3614041209220886,0.006876236293464899,0.01831464283168316,0.15435415506362915,,,,,
173,1913,,,,,,0.8068181872367859,2.348562479019165,0.08808154612779617,0.5960209369659424,0.6560669541358948
174,1914,0.0,0.2792930006980896,0.007754352875053883,0.010512562468647957,0.11500434577465057,,,,,
174,1915,0.25,0.23071852326393127,0.005872526206076145,0.013468011282384396,0.09394393861293793,,,,,
174,1916,0.0,0.25460001826286316,0.007228369824588299,0.010147200897336006,0.10415548086166382,,,,,
174,1917,1.0,0.39217644929885864,0.006971914321184158,0.050507016479969025,0.15340493619441986,,,,,
174,1918,1.0,0.3038218021392822,0.004738323390483856,0.0885327085852623,0.09579873085021973,,,,,
174,1919,0.0,0.23354898393154144,0.005686551798135042,0.020202109590172768,0.09245705604553223,,,,,
174,1920,1.0,0.4924740195274353,0.007858970202505589,0.02315891906619072,0.2150101214647293,,,,,
174,1921,1.0,0.6665297746658325,0.009441251866519451,0.1464339643716812,0.23644475638866425,,,,,
174,1922,0.0,0.2997485101222992,0.006456011440604925,0.017663966864347458,0.12490224838256836,,,,,
174,1923,0.5,0.47964876890182495,0.006875829305499792,0.10439535230398178,0.17043714225292206,,,,,
174,1924,0.0,0.15272492170333862,0.01194414496421814,0.003918684087693691,0.04454275965690613,,,,,
174,1924,,,,,,0.8409090638160706,2.316655158996582,0.08662411570549011,0.5960044264793396,0.6437650918960571
175,1925,0.0,0.3035033047199249,0.006870183162391186,0.02911408431828022,0.12001915276050568,,,,,
175,1926,0.0,0.18382632732391357,0.006063780747354031,0.004692680202424526,0.07440736889839172,,,,,
175,1927,0.0,0.25005781650543213,0.008915334939956665,0.012899791821837425,0.09629067033529282,,,,,
175,1928,0.0,0.24345162510871887,0.007460106164216995,0.007947503589093685,0.09910179674625397,,,,,
175,1929,0.5,0.5016369223594666,0.012853670865297318,0.06933129578828812,0.18401864171028137,,,,,
175,1930,0.0,0.2818968594074249,0.006904150824993849,0.009210462681949139,0.11908282339572906,,,,,
175,1931,0.0,0.26001933217048645,0.006120604928582907,0.021090751513838768,0.1041627749800682,,,,,
175,1932,0.0,0.6218198537826538,0.010457183234393597,0.04309199005365372,0.26322096586227417,,,,,
175,1933,0.0,0.3639947175979614,0.009784510359168053,0.018233688548207283,0.14841924607753754,,,,,
175,1934,0.25,0.43418651819229126,0.010285531170666218,0.05483992025256157,0.16395947337150574,,,,,
175,1935,1.0,0.40793734788894653,0.010645351372659206,0.11056327819824219,0.12207366526126862,,,,,
175,1935,,,,,,0.8522727489471436,2.3121163845062256,0.08473026752471924,0.617996871471405,0.6352341771125793
176,1936,0.75,0.3714374303817749,0.008825121447443962,0.08894824981689453,0.11918177455663681,,,,,
176,1937,0.0,0.22225967049598694,0.008813915774226189,0.004748327191919088,0.08672088384628296,,,,,
176,1938,0.25,0.4619355797767639,0.00845398474484682,0.06500034034252167,0.17733265459537506,,,,,
176,1939,0.0,0.2117266207933426,0.006259484216570854,0.026420418173074722,0.07700438797473907,,,,,
176,1940,2.0,0.6729159355163574,0.009627198800444603,0.1278740018606186,0.24845296144485474,,,,,
176,1941,0.0,0.2561677396297455,0.008028528653085232,0.012741905637085438,0.10164159536361694,,,,,
176,1942,1.0,0.32762449979782104,0.009350317530333996,0.06312870979309082,0.10887210816144943,,,,,
176,1943,0.25,0.5116291046142578,0.011688432656228542,0.11473158746957779,0.16922765970230103,,,,,
176,1944,0.25,0.3216957151889801,0.007543587125837803,0.07406849414110184,0.10495464503765106,,,,,
176,1945,0.5,0.3318270742893219,0.009118754416704178,0.02786281146109104,0.1291852444410324,,,,,
176,1946,0.0,0.13685749471187592,0.005624060984700918,0.0032618329860270023,0.05273767560720444,,,,,
